StartTime, FinishTime, Word, Confidence 
325.79,325.88,you've,0.8903,,
325.88,325.98,got,0.9996,,
325.98,326.03,a,0.9996,,
326.03,326.48,problem,1.0,,
327.84,328.05,if,1.0,,
328.05,328.17,you,1.0,,
328.17,328.43,think,1.0,,
328.43,328.68,you're,0.9954,,
328.68,328.95,really,0.9624,,
328.95,329.36,shy,1.0,,
329.36,329.53,and,1.0,,
329.53,329.6,you,0.9958,,
329.6,329.86,don't,0.9963,,
329.86,330.13,really,0.9048,,
330.13,330.45,say,0.9994,,
330.45,330.62,what,1.0,,
330.62,330.71,you,0.9998,,
330.71,330.95,want,0.9998,,
330.95,331.05,to,1.0,,
331.05,331.25,say,1.0,,
331.25,331.38,But,0.9976,,
331.38,331.5,your,0.8978,,
331.5,331.91,team,1.0,,
331.91,332.2,think,1.0,,
332.2,332.31,that,0.924,,
332.31,332.45,you,0.9119,,
332.45,332.64,are,0.9997,,
332.64,332.91,quite,1.0,,
332.91,333.51,outspoken,0.9757,,
333.51,333.62,you've,0.9888,,
333.62,333.81,gotta,0.6326,,
333.81,334.39,disconnect,0.7902,,
334.39,334.45,in,0.699,,
334.45,334.55,your,0.9716,,
334.55,334.95,problem,0.974,,
336.74,336.88,Your,0.9831,,
336.88,337.4,perception,1.0,,
337.4,337.47,of,1.0,,
337.47,337.89,yourself,0.998,,
337.89,338.06,has,1.0,,
338.06,338.14,to,1.0,,
338.14,338.25,be,1.0,,
338.25,338.28,a,0.9103,,
338.29,338.79,close,0.4871,,
338.79,339.0,toe,0.7094,,
339.01,339.25,Other,1.0,,
339.25,339.73,people's,0.9711,,
339.73,340.35,reality,1.0,,
340.74,340.9,a,0.6051,,
340.9,340.97,cz,0.4893,,
340.97,341.55,possible,1.0,,
342.39,342.62,So,1.0,,
342.62,342.73,we,0.9883,,
342.73,342.96,work,0.9903,,
342.96,343.05,in,0.9903,,
343.05,343.32,those,1.0,,
343.32,343.57,three,1.0,,
343.57,344.15,things,1.0,,
344.64,345.02,Andi,0.4948,,
345.03,345.22,is,1.0,,
345.22,345.27,a,1.0,,
345.27,345.51,never,1.0,,
345.51,345.78,ending,1.0,,
345.78,346.13,journey,1.0,,
346.13,346.28,You'll,0.9998,,
346.28,346.76,never,1.0,,
346.77,347.24,master,1.0,,
347.24,347.43,it,1.0,,
347.44,347.58,You,0.7688,,
347.58,347.78,know,0.7687,,
347.78,348.0,it's,0.9988,,
348.0,348.39,something,1.0,,
348.39,348.52,that,1.0,,
348.52,348.66,you'll,0.9769,,
348.66,348.96,carry,1.0,,
348.96,349.14,on,1.0,,
349.14,349.28,and,1.0,,
349.28,349.57,off,0.6257,,
350.14,350.66,doing,1.0,,
350.92,351.05,and,0.9988,,
351.05,351.21,then,1.0,,
351.21,351.32,you,1.0,,
351.32,351.51,have,1.0,,
351.51,351.61,to,1.0,,
351.61,352.1,create,1.0,,
352.12,352.15,a,0.7764,,
352.16,352.56,safe,1.0,,
352.56,353.15,environment,0.9989,,
354.04,354.14,And,0.9675,,
354.14,354.21,I'm,1.0,,
354.21,354.34,not,1.0,,
354.34,354.95,talking,1.0,,
355.24,355.64,safe,0.9228,,
355.64,355.72,in,1.0,,
355.72,355.8,the,1.0,,
355.8,356.3,traditional,1.0,,
356.3,356.65,sense,0.9835,,
356.65,357.02,hard,0.9754,,
357.02,357.33,heartened,0.8832,,
357.33,357.81,boots,0.9845,,
358.13,358.3,I'm,0.9941,,
358.3,358.57,talking,0.9996,,
358.57,358.82,about,1.0,,
358.82,359.38,creating,1.0,,
359.38,359.52,a,1.0,,
359.53,360.3,climate,1.0,,
360.31,360.53,where,1.0,,
360.53,360.99,people,1.0,,
360.99,361.12,are,1.0,,
361.12,361.42,able,1.0,,
361.42,361.55,to,1.0,,
361.55,361.88,say,0.9997,,
361.88,362.12,and,1.0,,
362.12,362.64,do,1.0,,
362.91,363.21,what,1.0,,
363.21,363.31,they,1.0,,
363.31,363.63,need,1.0,,
363.64,363.78,to,1.0,,
363.78,364.03,say,1.0,,
364.03,364.19,and,1.0,,
364.19,364.55,do,1.0,,
365.54,365.77,but,1.0,,
365.77,365.88,the,0.9998,,
365.89,366.31,leaders,0.9848,,
366.31,366.52,that,0.9013,,
366.53,367.32,terrifying,1.0,,
367.33,367.51,because,1.0,,
367.51,367.62,it,1.0,,
367.62,367.9,means,1.0,,
367.9,368.65,feedback,0.9914,,
369.3,369.48,Now,1.0,,
369.48,369.6,we,1.0,,
369.6,369.76,all,1.0,,
369.76,370.35,know,1.0,,
370.73,370.91,that,1.0,,
370.91,371.43,feedbacks,0.8951,,
371.43,371.5,a,0.8559,,
371.5,372.09,gift,1.0,,
372.7,372.85,but,1.0,,
372.85,372.95,if,1.0,,
372.95,373.08,we're,1.0,,
373.08,373.32,honest,1.0,,
373.32,373.44,with,1.0,,
373.44,373.94,ourselves,0.9996,,
373.95,374.09,it,0.9989,,
374.09,374.45,also,1.0,,
374.45,375.05,hurts,1.0,,
375.33,375.48,But,1.0,,
375.48,375.62,it's,0.9472,,
375.62,376.38,essential,1.0,,
376.39,376.55,in,0.9688,,
376.55,376.81,great,0.9688,,
376.81,377.35,leadership,1.0,,
379.34,379.51,You,0.9974,,
379.51,379.7,also,1.0,,
379.7,379.91,need,1.0,,
379.91,380.01,to,1.0,,
380.01,380.55,create,1.0,,
380.56,380.98,this,1.0,,
381.36,382.07,climate,1.0,,
382.08,382.22,to,1.0,,
382.22,382.6,share,1.0,,
382.6,383.14,ideas,1.0,,
383.14,383.47,No,0.9704,,
383.47,383.77,leader,0.9789,,
383.77,383.97,should,0.9999,,
383.98,384.36,think,1.0,,
384.36,384.54,they're,0.6822,,
384.54,384.63,an,0.4354,,
384.64,385.61,exhaustive,1.0,,
385.61,385.95,list,1.0,,
385.95,386.05,of,1.0,,
386.05,386.52,ideas,1.0,,
386.52,386.71,because,1.0,,
386.71,387.14,nobody,0.9826,,
387.14,387.54,is,1.0,,
388.74,389.24,create,1.0,,
389.24,389.38,this,1.0,,
389.38,389.92,climate,1.0,,
389.93,390.08,this,0.9977,,
390.08,390.43,open,1.0,,
390.43,390.98,climate,1.0,,
391.38,391.51,If,1.0,,
391.51,391.64,you,1.0,,
391.64,391.8,can,1.0,,
391.8,392.39,concentrate,1.0,,
392.39,392.52,on,1.0,,
392.52,392.81,those,1.0,,
392.81,393.05,three,1.0,,
393.05,393.6,things,1.0,,
393.89,394.08,have,1.0,,
394.08,394.16,an,0.837,,
394.16,394.46,open,0.9983,,
394.46,394.89,climate,1.0,,
394.89,395.05,then,0.8223,,
395.05,395.15,you,0.9947,,
395.15,395.3,have,1.0,,
395.3,395.63,every,1.0,,
395.63,396.05,chance,1.0,,
396.05,396.15,of,1.0,,
396.15,396.79,Connexion,1.0,,
397.17,397.44,With,1.0,,
397.44,397.95,Connexion,1.0,,
397.95,398.17,comes,1.0,,
398.17,399.01,creativity,1.0,,
399.02,399.23,and,1.0,,
399.23,399.69,nothing,0.9996,,
399.7,400.34,amazing,1.0,,
400.34,400.87,happens,1.0,,
400.87,400.97,in,1.0,,
400.97,401.18,this,1.0,,
401.19,401.65,Earth,0.9881,,
401.66,402.04,without,0.9992,,
402.04,402.75,creativity,1.0,,
404.14,404.33,so,1.0,,
404.33,404.48,that,0.8395,,
404.49,405.05,people,1.0,,
406.6,407.08,second,1.0,,
407.08,407.55,vision,1.0,,
408.44,408.61,no,0.6077,,
408.61,408.99,somebody,0.9884,,
409.0,409.66,Nelson,1.0,,
409.66,410.05,Mandela,0.9947,,
410.05,410.39,said,1.0,,
410.4,410.83,Action,1.0,,
410.83,411.16,without,0.9993,,
411.16,411.51,vision,1.0,,
411.51,411.62,is,1.0,,
411.62,411.99,passing,1.0,,
411.99,412.45,time,1.0,,
412.8,413.2,vision,1.0,,
413.2,413.35,with,0.5556,,
413.35,413.48,our,0.5544,,
413.49,413.98,actions,0.9912,,
413.98,414.61,daydreaming,0.9334,,
414.61,414.76,But,0.9848,,
414.76,415.24,vision,1.0,,
415.24,415.36,and,0.9925,,
415.36,415.72,action,0.9941,,
415.72,415.9,Khun,1.0,,
415.9,416.24,Change,0.9961,,
416.24,416.35,the,1.0,,
416.35,416.84,world,1.0,,
416.85,417.21,and,1.0,,
417.6,417.85,Nelson,0.9853,,
417.85,418.25,Mandela,0.9957,,
418.25,418.53,changed,0.7598,,
418.53,418.62,the,1.0,,
418.62,418.95,world,1.0,,
420.14,420.32,If,1.0,,
420.32,420.43,you,1.0,,
420.43,420.84,want,0.9996,,
420.85,421.21,your,1.0,,
421.21,421.81,company,1.0,,
421.81,421.94,to,1.0,,
421.94,422.63,drive,0.9908,,
422.83,422.96,if,1.0,,
422.96,423.06,you,1.0,,
423.06,423.23,want,0.9578,,
423.23,423.74,your,1.0,,
423.88,424.48,sports,0.9981,,
424.48,424.72,team,1.0,,
424.72,424.82,to,0.9924,,
424.82,425.13,drive,0.9973,,
425.13,425.26,If,1.0,,
425.26,425.37,you,1.0,,
425.37,425.56,want,0.9685,,
425.56,425.74,your,0.9914,,
425.74,426.28,performing,1.0,,
426.28,426.59,arts,0.889,,
426.59,426.88,centre,1.0,,
426.88,426.99,to,0.9911,,
426.99,427.32,drive,0.9959,,
427.32,427.44,you,0.9968,,
427.44,427.89,have,1.0,,
427.89,428.01,to,1.0,,
428.01,428.26,give,1.0,,
428.26,428.36,them,1.0,,
428.36,428.41,a,1.0,,
428.41,429.2,destination,1.0,,
430.14,430.34,because,0.9975,,
430.34,430.73,driving,1.0,,
430.73,431.01,without,0.993,,
431.01,431.06,a,1.0,,
431.06,431.68,destination,1.0,,
431.68,431.92,means,0.9998,,
431.92,432.02,you,0.997,,
432.02,432.21,just,1.0,,
432.21,432.35,get,0.9991,,
432.35,432.79,lost,1.0,,
434.54,434.95,So,1.0,,
436.31,436.55,give,1.0,,
436.55,436.64,a,0.9876,,
436.64,437.05,vision,0.9999,,
437.54,437.84,make,1.0,,
437.84,437.93,it,1.0,,
437.93,438.5,compelling,1.0,,
438.5,438.8,Making,0.5748,,
438.81,439.15,out,1.0,,
439.15,439.34,there,0.9456,,
439.34,439.57,make,0.9877,,
439.57,440.51,exciting,1.0,,
440.99,441.23,make,1.0,,
441.23,441.33,it,1.0,,
441.33,441.87,challenging,1.0,,
441.87,441.97,It,1.0,,
441.97,442.22,can't,0.9532,,
442.22,442.38,be,1.0,,
442.38,442.77,easy,1.0,,
442.78,442.93,If,1.0,,
442.93,443.0,it,1.0,,
443.0,443.11,was,1.0,,
443.11,443.43,easy,1.0,,
443.43,443.83,chances,1.0,,
443.83,443.99,are,0.8932,,
443.99,444.33,people,1.0,,
444.33,444.45,have,0.9816,,
444.45,444.77,already,1.0,,
444.77,444.96,done,1.0,,
444.96,445.1,it,1.0,,
446.1,446.29,Put,1.0,,
446.29,446.38,it,1.0,,
446.38,446.58,out,1.0,,
446.58,446.73,there,0.9457,,
446.73,447.25,designed,0.8927,,
447.25,447.45,some,0.9985,,
447.45,448.01,stops,1.0,,
448.01,448.11,and,1.0,,
448.11,448.8,celebrations,0.9978,,
448.8,449.08,along,1.0,,
449.08,449.15,the,0.9996,,
449.15,449.55,way,0.9997,,
450.04,450.21,because,1.0,,
450.21,450.32,it's,0.9995,,
450.32,450.57,hard,1.0,,
450.57,450.65,to,1.0,,
450.65,450.87,stay,0.9999,,
450.87,451.55,motivated,0.9831,,
451.55,451.66,for,1.0,,
451.66,451.85,what,1.0,,
451.85,452.1,might,1.0,,
452.1,452.43,be,1.0,,
452.55,454.05,345,0.9980666666666668,,
454.05,454.61,years,1.0,,
456.04,456.24,What,1.0,,
456.24,456.29,a,1.0,,
456.29,456.63,vision,1.0,,
456.63,457.25,isn't,0.9981,,
458.28,458.92,is,1.0,,
458.93,459.23,meet,0.9831,,
459.23,459.36,your,0.9954,,
459.36,459.51,end,1.0,,
459.51,459.59,of,1.0,,
459.59,459.8,year,1.0,,
459.8,460.27,results,0.981,,
460.27,460.4,your,0.6762,,
460.4,460.8,revenue,1.0,,
460.8,460.9,and,0.6478,,
460.9,461.03,he,0.3812,,
461.03,461.2,bit,0.8074,,
461.2,461.61,daren,0.3022,,
461.61,462.08,cash,0.9793,,
462.09,462.31,It's,0.9928,,
462.31,462.6,not,0.9913,,
462.61,463.08,be,0.8403,,
463.39,463.82,Everton,0.772,,
463.82,463.9,on,0.9993,,
463.9,463.97,a,0.9897,,
463.97,464.34,Wednesday,1.0,,
464.34,464.68,night,1.0,,
464.68,464.81,It's,0.9714,,
464.81,465.03,not,1.0,,
465.03,465.27,done,0.8814,,
465.27,465.4,She,0.8579,,
465.4,465.75,socks,0.9944,,
465.75,465.9,off,1.0,,
465.9,465.97,in,1.0,,
465.97,466.04,the,0.6784,,
466.04,466.49,matinee,0.9992,,
466.49,466.57,on,0.9385,,
466.57,466.63,a,0.6369,,
466.63,467.22,Saturday,1.0,,
467.58,468.46,maybe,0.7333,,
468.46,468.68,all,1.0,,
468.68,469.25,essential,1.0,,
469.25,469.97,things,1.0,,
470.15,470.3,that,1.0,,
470.3,470.4,you,1.0,,
470.4,470.83,need,1.0,,
470.84,470.98,in,1.0,,
470.98,471.77,orderto,1.0,,
471.78,472.06,reach,1.0,,
472.06,472.16,your,0.8893,,
472.16,472.47,vision,0.9971,,
472.48,472.59,But,1.0,,
472.59,472.8,that's,0.9758,,
472.8,472.94,not,1.0,,
472.94,473.01,a,1.0,,
473.02,473.49,vision,1.0,,
475.64,476.0,Division,1.0,,
476.0,476.16,needs,0.9922,,
476.16,476.22,to,0.9088,,
476.22,476.3,be,0.9998,,
476.3,476.85,compelling,1.0,,
476.85,476.97,And,0.9822,,
476.97,477.1,when,1.0,,
477.1,477.2,you,1.0,,
477.2,477.41,have,1.0,,
477.41,477.48,a,1.0,,
477.48,477.92,vision,1.0,,
478.15,478.29,I,1.0,,
478.29,478.51,always,1.0,,
478.51,478.64,say,1.0,,
478.64,478.76,to,0.7822,,
478.76,479.13,companies,0.8219,,
479.13,479.56,Draw,0.9894,,
479.56,479.75,it,0.9594,,
480.78,480.95,There's,1.0,,
480.95,481.18,no,1.0,,
481.18,481.91,secret,0.9997,,
482.26,482.37,as,0.4419,,
482.37,482.47,to,0.4444,,
482.47,482.66,why,0.7568,,
482.66,482.76,in,0.9928,,
482.76,482.83,a,0.9989,,
482.83,483.29,company,1.0,,
483.29,483.7,Christmas,1.0,,
483.7,484.18,queers,0.9243,,
484.94,485.14,you'll,0.8218,,
485.14,485.38,always,1.0,,
485.38,485.51,get,0.7409,,
485.51,485.65,that,0.8014,,
485.65,486.07,question,1.0,,
486.07,486.32,right,0.8112,,
486.32,486.54,down,1.0,,
486.54,486.66,your,1.0,,
486.66,486.93,vision,1.0,,
486.93,487.04,and,0.9739,,
487.04,487.36,mission,0.9967,,
487.36,487.47,and,1.0,,
487.47,487.84,everybody's,0.9548,,
487.84,488.03,going,1.0,,
488.03,488.39,off,0.9959,,
489.24,489.54,Which,0.9741,,
489.54,489.81,Bill,1.0,,
489.81,489.94,was,1.0,,
489.94,490.2,there,0.804,,
490.2,490.32,is,0.9744,,
490.32,490.78,revised,0.9875,,
490.78,490.88,up,1.0,,
490.89,490.99,for,1.0,,
490.99,491.28,three,1.0,,
491.28,491.54,years,1.0,,
491.54,491.64,It's,0.8829,,
491.65,492.04,probably,1.0,,
492.04,492.24,just,1.0,,
492.24,492.51,about,1.0,,
492.51,492.86,nailed,0.9999,,
492.86,492.95,it,0.9985,,
493.92,494.45,Nobody,0.9382,,
494.45,495.02,remembers,0.5146,,
495.02,495.41,strings,0.9989,,
495.41,495.51,of,1.0,,
495.51,496.15,words,0.9999,,
498.04,498.56,so,1.0,,
498.66,498.94,write,0.906,,
498.94,499.01,it,0.974,,
499.01,499.33,drowned,0.969,,
499.33,499.83,Draw,0.9985,,
499.84,500.18,draw,0.9989,,
500.18,500.35,where,1.0,,
500.35,500.46,you,1.0,,
500.46,500.58,are,1.0,,
500.58,501.03,today,1.0,,
501.04,501.28,draw,0.9983,,
501.28,501.49,away,0.9827,,
501.49,501.58,You,0.9981,,
501.58,501.76,want,0.9982,,
501.76,501.84,to,1.0,,
501.84,501.98,be,1.0,,
501.98,502.48,tomorrow,1.0,,
502.69,502.94,Draw,1.0,,
502.94,503.06,the,1.0,,
503.06,503.33,path,1.0,,
503.33,503.44,of,1.0,,
503.44,503.59,how,1.0,,
503.59,503.74,to,1.0,,
503.74,503.96,get,1.0,,
503.96,504.31,their,0.8305,,
504.58,504.99,free,0.9938,,
504.99,505.2,MIT,0.5799,,
505.21,505.38,Put,1.0,,
505.38,505.45,it,0.9997,,
505.45,505.55,on,1.0,,
505.55,505.64,the,1.0,,
505.64,505.99,office,1.0,,
505.99,506.41,wall,1.0,,
506.41,506.5,or,1.0,,
506.5,506.59,the,1.0,,
506.59,507.03,sports,0.9316,,
507.03,507.41,centre,0.9943,,
507.41,507.52,or,0.99,,
507.52,507.82,your,1.0,,
507.83,508.3,dance,1.0,,
508.3,508.9,studio,1.0,,
509.18,509.58,Everybody,0.9988,,
509.58,509.67,will,0.9993,,
509.67,509.99,know,1.0,,
509.99,510.14,what,1.0,,
510.14,510.22,the,1.0,,
510.22,510.51,vision,1.0,,
510.51,510.96,is,1.0,,
511.31,511.41,They,0.6233,,
511.41,511.65,might,0.9667,,
511.65,512.29,verbalise,0.99,,
512.29,512.39,it,1.0,,
512.39,513.02,differently,1.0,,
513.03,513.16,but,1.0,,
513.16,513.29,they'll,0.7089,,
513.29,513.49,know,1.0,,
513.49,513.6,what,1.0,,
513.6,513.69,it,1.0,,
513.69,514.05,is,1.0,,
515.54,515.7,I,1.0,,
515.7,515.96,forget,0.9972,,
515.96,516.08,my,1.0,,
516.08,516.8,birthday,1.0,,
516.81,517.1,every,1.0,,
517.1,517.33,year,1.0,,
517.33,517.45,but,1.0,,
517.45,517.49,I,1.0,,
517.49,517.66,could,0.9996,,
517.66,517.88,draw,1.0,,
517.88,518.02,you,1.0,,
518.02,518.09,a,1.0,,
518.09,518.43,picture,1.0,,
518.43,518.48,I,1.0,,
518.48,518.7,saw,0.998,,
518.7,518.95,10,1.0,,
518.95,519.19,years,1.0,,
519.19,519.45,ago,1.0,,
522.14,522.36,so,1.0,,
522.36,522.57,that,0.4863,,
522.58,523.06,people,1.0,,
523.06,523.55,vision,1.0,,
525.14,525.55,Final,0.997,,
525.55,525.74,one,0.9925,,
525.74,526.28,passion,1.0,,
526.51,526.64,a,0.9817,,
526.64,527.0,leader,1.0,,
527.0,527.4,without,0.9993,,
527.41,527.92,passion,1.0,,
527.92,528.04,and,1.0,,
528.04,528.83,enthusiasm,1.0,,
528.84,529.57,lacks,0.9997,,
529.58,530.45,credibility,1.0,,
531.44,531.57,You,1.0,,
531.57,531.75,don't,0.9988,,
531.75,532.03,believe,1.0,,
532.04,532.2,them,0.9006,,
533.04,533.28,We've,0.9995,,
533.28,533.49,all,1.0,,
533.49,533.81,seen,1.0,,
533.81,534.13,them,1.0,,
534.14,534.27,there,0.5092,,
534.27,534.6,Stand,0.8712,,
534.6,534.78,there,0.9927,,
534.78,534.86,in,1.0,,
534.86,535.05,front,1.0,,
535.05,535.11,of,1.0,,
535.11,535.19,the,1.0,,
535.19,535.53,board,1.0,,
535.53,535.64,and,0.9977,,
535.64,535.78,it's,0.5786,,
535.78,536.07,a,0.8487,,
536.08,536.43,very,0.9992,,
536.43,536.84,passionate,1.0,,
536.84,537.12,about,1.0,,
537.12,537.43,this,1.0,,
537.44,537.55,You,0.9822,,
537.55,537.95,think,0.9947,,
538.34,538.58,don't,0.9993,,
538.58,538.93,feel,1.0,,
538.93,539.24,like,1.0,,
539.24,539.43,it,1.0,,
539.43,539.66,feels,1.0,,
539.66,539.8,like,1.0,,
539.8,539.91,you're,0.999,,
539.91,540.26,lying,1.0,,
540.26,540.4,to,1.0,,
540.4,540.65,me,1.0,,
541.74,542.0,Give,1.0,,
542.0,542.32,people,1.0,,
542.32,542.51,that,1.0,,
542.51,543.05,passion,1.0,,
543.74,543.99,on,0.591,,
543.99,544.22,There's,0.9836,,
544.22,544.29,a,0.9966,,
544.29,544.58,thing,0.9998,,
544.58,545.11,Passion,1.0,,
545.11,545.23,and,1.0,,
545.23,546.01,enthusiasm,1.0,,
546.02,546.17,is,1.0,,
546.17,546.24,an,1.0,,
546.24,546.81,emotion,1.0,,
546.81,547.01,like,1.0,,
547.02,547.28,every,1.0,,
547.28,547.45,other,1.0,,
547.45,547.91,emotion,1.0,,
547.91,548.02,When,1.0,,
548.02,548.12,you,1.0,,
548.12,548.36,see,1.0,,
548.36,548.68,somebody,1.0,,
548.68,549.12,laughing,1.0,,
549.12,549.22,on,1.0,,
549.22,549.89,TV,0.9946,,
550.2,550.36,you,0.9971,,
550.36,550.51,want,0.9531,,
550.51,550.61,to,0.6979,,
550.61,550.87,laugh,0.9873,,
550.87,551.03,with,1.0,,
551.03,551.3,them,1.0,,
552.04,552.24,When,1.0,,
552.24,552.55,you,0.9578,,
552.94,553.51,watched,0.8753,,
553.52,554.23,Titanic,1.0,,
554.23,554.32,and,1.0,,
554.32,554.4,you,1.0,,
554.4,554.6,see,1.0,,
554.6,554.77,that,1.0,,
554.77,555.0,guy,1.0,,
555.0,555.28,sing,0.8984,,
555.28,555.49,Kony,0.3225,,
555.49,555.87,drowns,0.9768,,
555.87,555.96,you,0.9948,,
555.96,556.08,want,0.9445,,
556.08,556.14,to,0.9355,,
556.14,556.64,cry,1.0,,
556.85,557.08,Those,1.0,,
557.08,557.32,films,1.0,,
557.32,557.38,are,0.827,,
557.38,557.9,designed,1.0,,
557.9,557.98,to,1.0,,
557.98,558.2,play,1.0,,
558.2,558.3,on,1.0,,
558.3,558.42,your,0.9997,,
558.42,558.95,emotion,0.9478,,
559.84,560.18,Give,1.0,,
560.19,560.49,people,1.0,,
560.49,560.97,emotion,0.8737,,
561.65,562.02,Martin,0.9999,,
562.02,562.31,Luther,1.0,,
562.31,562.85,King,1.0,,
563.24,563.59,didn't,0.9969,,
563.59,563.87,say,1.0,,
563.87,564.06,We've,1.0,,
564.06,564.21,got,1.0,,
564.21,564.29,the,1.0,,
564.3,564.62,people,1.0,,
564.62,564.71,will,0.4167,,
564.71,564.86,get,0.9789,,
564.86,564.94,us,0.9737,,
564.94,565.06,to,1.0,,
565.06,565.15,the,1.0,,
565.15,565.51,promised,0.8908,,
565.51,565.75,land,1.0,,
565.75,565.83,You,0.9096,,
565.83,566.07,didn't,0.9958,,
566.07,566.25,say,0.9979,,
566.25,566.32,it,0.995,,
566.32,566.53,like,1.0,,
566.53,566.78,that,1.0,,
566.79,566.9,He,0.9885,,
566.9,567.35,belted,1.0,,
567.35,567.54,it,1.0,,
567.54,568.07,out,1.0,,
569.95,570.53,Talk,0.9901,,
570.53,570.79,about,0.9908,,
570.79,571.15,films,0.9985,,
571.15,571.33,being,1.0,,
571.33,571.82,designed,1.0,,
571.82,571.91,to,1.0,,
571.91,572.18,trigger,1.0,,
572.18,572.29,the,1.0,,
572.29,572.9,emotion,1.0,,
573.75,575.06,Braveheart,0.7655,,
575.06,575.16,He,1.0,,
575.16,575.5,didn't,0.9495,,
575.5,576.1,say,1.0,,
577.17,577.29,it,0.8072,,
577.29,577.44,could,0.9683,,
577.44,577.68,take,1.0,,
577.68,577.75,a,1.0,,
577.75,578.02,large,0.9965,,
578.02,578.11,but,0.9991,,
578.11,578.17,they,0.98,,
578.17,578.38,won't,0.9879,,
578.38,578.6,take,1.0,,
578.6,578.67,a,0.9984,,
578.67,579.13,freedom,1.0,,
579.13,579.34,He,0.6966,,
579.57,580.25,shouted,1.0,,
580.25,580.32,it,0.6877,,
580.32,580.42,and,0.984,,
580.42,580.77,everybody,0.9988,,
580.77,581.22,shouted,1.0,,
581.22,581.39,with,1.0,,
581.39,581.65,him,0.9971,,
581.9,582.21,When,0.9986,,
582.21,582.45,you're,0.9965,,
582.45,582.78,watching,1.0,,
582.78,582.91,it,1.0,,
582.91,583.0,you,0.9997,,
583.0,583.08,were,0.9992,,
583.08,583.85,compelled,1.0,,
586.34,586.72,Even,0.9978,,
586.72,587.14,Kylie,0.996,,
587.14,587.51,Minogue,0.9407,,
587.51,588.03,belted,1.0,,
588.03,588.37,hour,0.8413,,
588.38,588.62,I,0.9891,,
588.62,588.88,should,1.0,,
588.88,589.07,be,1.0,,
589.07,589.3,so,1.0,,
589.3,589.84,lucky,1.0,,
590.25,590.62,Lookie,0.8564,,
590.62,590.91,lookie,0.8564,,
590.91,591.36,lookie,0.8564,,
591.5,591.66,We,0.9479,,
591.66,591.79,all,0.9467,,
591.79,592.02,felt,1.0,,
592.02,592.35,looking,0.9991,,
595.54,596.03,and,1.0,,
596.04,596.07,a,0.6632,,
596.41,596.79,final,1.0,,
596.79,597.2,thought,0.9932,,
597.21,597.33,on,0.949,,
597.33,597.75,passion,0.9571,,
597.75,597.84,and,0.9802,,
597.84,597.97,it,0.9982,,
597.97,598.31,comes,1.0,,
598.31,598.45,from,1.0,,
598.45,598.5,a,1.0,,
598.5,599.25,mindset,0.809,,
600.11,600.39,The's,0.4466,,
600.39,600.74,leaders,0.9917,,
600.74,600.91,that,0.9871,,
600.91,601.11,you,0.9815,,
601.11,601.42,know,0.9981,,
601.42,601.54,the,1.0,,
601.54,601.86,leaders,0.7628,,
601.86,601.97,up,0.3595,,
601.97,602.51,there,0.8047,,
602.53,602.92,or,0.9867,,
602.92,603.14,do,0.9933,,
603.14,603.82,strategic,1.0,,
603.82,604.24,mental,1.0,,
604.24,604.9,rehearsal,0.9711,,
605.94,606.08,have,0.702,,
606.08,606.24,all,1.0,,
606.24,606.89,imagined,1.0,,
606.89,607.21,reaching,0.9982,,
607.21,607.33,the,0.9918,,
607.33,607.61,goal,1.0,,
607.61,607.69,in,1.0,,
607.69,607.78,the,1.0,,
607.78,608.08,mind,0.969,,
608.08,608.2,that,0.9794,,
608.2,608.61,probably,1.0,,
608.61,608.81,done,1.0,,
608.81,608.98,it,1.0,,
608.99,609.25,10,0.9994,,
609.25,609.31,or,0.6208,,
609.31,609.65,20,1.0,,
609.65,610.23,times,1.0,,
610.62,610.77,They've,0.7256,,
610.77,611.14,imagine,0.632,,
611.14,611.21,the,1.0,,
611.21,611.64,steps,1.0,,
611.64,611.75,on,1.0,,
611.75,611.85,the,1.0,,
611.85,612.14,way,1.0,,
612.14,612.29,that,0.8655,,
612.3,612.89,tasted,1.0,,
612.89,613.14,it,1.0,,
613.44,613.55,They,0.6793,,
613.55,614.07,felt,1.0,,
614.07,614.25,it,0.9986,,
616.01,616.47,Research,0.9998,,
616.47,616.8,suggests,0.9441,,
616.81,617.11,people,1.0,,
617.11,617.18,who,0.9842,,
617.18,617.34,do,0.9991,,
617.34,617.7,Assam,0.326,,
617.7,618.08,are,0.8609,,
618.09,618.36,more,0.8613,,
618.36,618.61,likely,0.9935,,
618.61,618.75,to,1.0,,
618.75,619.07,achieve,1.0,,
619.07,619.18,their,0.9584,,
619.18,619.72,goals,1.0,,
619.94,620.1,You,0.9849,,
620.1,620.27,see,0.9408,,
620.27,620.59,sports,0.993,,
620.59,620.86,people,0.9935,,
620.86,620.98,do,0.9987,,
620.98,621.11,it,0.9987,,
621.11,621.15,I,0.9994,,
621.15,621.25,was,1.0,,
621.25,621.53,talking,1.0,,
621.53,621.62,to,1.0,,
621.62,621.98,Duncan,1.0,,
621.98,622.19,Good,0.9802,,
622.19,622.37,You,0.9521,,
622.37,622.59,He,0.9958,,
622.59,622.79,did,1.0,,
622.79,622.92,it,1.0,,
622.93,623.17,before,1.0,,
623.17,623.28,his,1.0,,
623.28,623.5,gold,1.0,,
623.5,623.8,medal,0.9997,,
625.04,625.39,I,0.7749,,
626.15,626.5,flew,1.0,,
626.5,626.71,into,1.0,,
